Time_µs	C1 Voltage_mV
9.814619E+0	0.000000E+0
9.838619E+0	-1.562500E+1
9.862619E+0	1.562500E+1
9.886619E+0	-1.562500E+1
9.910619E+0	0.000000E+0
9.934619E+0	0.000000E+0
9.958619E+0	0.000000E+0
9.982619E+0	3.125000E+1
1.000662E+1	-1.562500E+1
1.003062E+1	0.000000E+0
1.005462E+1	1.562500E+1
1.007862E+1	1.562500E+1
1.010262E+1	1.562500E+1
1.012662E+1	1.562500E+1
1.015062E+1	1.562500E+1
1.017462E+1	1.562500E+1
1.019862E+1	1.562500E+1
1.022262E+1	-1.562500E+1
1.024662E+1	1.562500E+1
1.027062E+1	0.000000E+0
1.029462E+1	0.000000E+0
1.031862E+1	0.000000E+0
1.034262E+1	-1.562500E+1
1.036662E+1	1.562500E+1
1.039062E+1	3.125000E+1
1.041462E+1	-1.562500E+1
1.043862E+1	3.125000E+1
1.046262E+1	-1.562500E+1
1.048662E+1	3.125000E+1
1.051062E+1	-1.562500E+1
1.053462E+1	0.000000E+0
1.055862E+1	3.125000E+1
1.058262E+1	1.562500E+1
1.060662E+1	0.000000E+0
1.063062E+1	1.562500E+1
1.065462E+1	0.000000E+0
1.067862E+1	3.125000E+1
1.070262E+1	0.000000E+0
1.072662E+1	-1.562500E+1
1.075062E+1	0.000000E+0
1.077462E+1	3.125000E+1
1.079862E+1	1.562500E+1
1.082262E+1	-1.562500E+1
1.084662E+1	3.125000E+1
1.087062E+1	-1.562500E+1
1.089462E+1	1.562500E+1
1.091862E+1	0.000000E+0
1.094262E+1	3.125000E+1
1.096662E+1	0.000000E+0
1.099062E+1	-1.562500E+1
1.101462E+1	1.562500E+1
1.103862E+1	-1.562500E+1
1.106262E+1	3.125000E+1
1.108662E+1	-1.562500E+1
1.111062E+1	1.562500E+1
1.113462E+1	0.000000E+0
1.115862E+1	1.562500E+1
1.118262E+1	1.562500E+1
1.120662E+1	-1.562500E+1
1.123062E+1	0.000000E+0
1.125462E+1	-1.562500E+1
1.127862E+1	-1.562500E+1
1.130262E+1	0.000000E+0
1.132662E+1	1.562500E+1
1.135062E+1	-1.562500E+1
1.137462E+1	1.562500E+1
1.139862E+1	3.125000E+1
1.142262E+1	1.562500E+1
1.144662E+1	0.000000E+0
1.147062E+1	1.562500E+1
1.149462E+1	0.000000E+0
1.151862E+1	1.562500E+1
1.154262E+1	1.562500E+1
1.156662E+1	0.000000E+0
1.159062E+1	-1.562500E+1
1.161462E+1	0.000000E+0
1.163862E+1	-1.562500E+1
1.166262E+1	1.562500E+1
1.168662E+1	0.000000E+0
1.171062E+1	1.562500E+1
1.173462E+1	1.562500E+1
1.175862E+1	-1.562500E+1
1.178262E+1	3.125000E+1
1.180662E+1	1.562500E+1
1.183062E+1	-3.125000E+1
1.185462E+1	-1.562500E+1
1.187862E+1	1.562500E+1
1.190262E+1	1.562500E+1
1.192662E+1	1.562500E+1
1.195062E+1	-1.562500E+1
1.197462E+1	1.562500E+1
1.199862E+1	0.000000E+0
1.202262E+1	3.125000E+1
1.204662E+1	1.562500E+1
1.207062E+1	0.000000E+0
1.209462E+1	1.562500E+1
1.211862E+1	0.000000E+0
1.214262E+1	-1.562500E+1
1.216662E+1	3.125000E+1
1.219062E+1	1.562500E+1
1.221462E+1	0.000000E+0
1.223862E+1	-3.125000E+1
1.226262E+1	3.125000E+1
1.228662E+1	0.000000E+0
1.231062E+1	0.000000E+0
1.233462E+1	0.000000E+0
1.235862E+1	0.000000E+0
1.238262E+1	0.000000E+0
1.240662E+1	-1.562500E+1
1.243062E+1	0.000000E+0
1.245462E+1	-1.562500E+1
1.247862E+1	1.562500E+1
1.250262E+1	-1.562500E+1
1.252662E+1	-1.562500E+1
1.255062E+1	3.125000E+1
1.257462E+1	-1.562500E+1
1.259862E+1	0.000000E+0
1.262262E+1	0.000000E+0
1.264662E+1	0.000000E+0
1.267062E+1	-1.562500E+1
1.269462E+1	1.562500E+1
1.271862E+1	1.562500E+1
1.274262E+1	1.562500E+1
1.276662E+1	-3.125000E+1
1.279062E+1	-1.562500E+1
1.281462E+1	-1.562500E+1
1.283862E+1	0.000000E+0
1.286262E+1	1.562500E+1
1.288662E+1	1.562500E+1
1.291062E+1	1.562500E+1
1.293462E+1	1.562500E+1
1.295862E+1	-1.562500E+1
1.298262E+1	3.125000E+1
1.300662E+1	0.000000E+0
1.303062E+1	-1.562500E+1
1.305462E+1	3.125000E+1
1.307862E+1	-1.562500E+1
1.310262E+1	0.000000E+0
1.312662E+1	3.125000E+1
1.315062E+1	0.000000E+0
1.317462E+1	1.562500E+1
1.319862E+1	-1.562500E+1
1.322262E+1	0.000000E+0
1.324662E+1	-1.562500E+1
1.327062E+1	1.562500E+1
1.329462E+1	0.000000E+0
1.331862E+1	1.562500E+1
1.334262E+1	1.562500E+1
1.336662E+1	1.562500E+1
1.339062E+1	0.000000E+0
1.341462E+1	0.000000E+0
1.343862E+1	-1.562500E+1
1.346262E+1	-1.562500E+1
1.348662E+1	0.000000E+0
1.351062E+1	0.000000E+0
1.353462E+1	1.562500E+1
1.355862E+1	1.562500E+1
1.358262E+1	-1.562500E+1
1.360662E+1	1.562500E+1
1.363062E+1	0.000000E+0
1.365462E+1	1.562500E+1
1.367862E+1	-1.562500E+1
1.370262E+1	3.125000E+1
1.372662E+1	1.562500E+1
1.375062E+1	0.000000E+0
1.377462E+1	-1.562500E+1
1.379862E+1	-1.562500E+1
1.382262E+1	1.562500E+1
1.384662E+1	1.562500E+1
1.387062E+1	0.000000E+0
1.389462E+1	1.562500E+1
1.391862E+1	-1.562500E+1
1.394262E+1	-1.562500E+1
1.396662E+1	0.000000E+0
1.399062E+1	1.562500E+1
1.401462E+1	0.000000E+0
1.403862E+1	0.000000E+0
1.406262E+1	0.000000E+0
1.408662E+1	1.562500E+1
1.411062E+1	1.562500E+1
1.413462E+1	0.000000E+0
1.415862E+1	1.562500E+1
1.418262E+1	1.562500E+1
1.420662E+1	1.562500E+1
1.423062E+1	1.562500E+1
1.425462E+1	-1.562500E+1
1.427862E+1	1.562500E+1
1.430262E+1	0.000000E+0
1.432662E+1	-1.562500E+1
1.435062E+1	-1.562500E+1
1.437462E+1	1.562500E+1
1.439862E+1	0.000000E+0
1.442262E+1	-1.562500E+1
1.444662E+1	0.000000E+0
1.447062E+1	1.562500E+1
1.449462E+1	1.562500E+1
1.451862E+1	-1.562500E+1
1.454262E+1	1.562500E+1
1.456662E+1	1.562500E+1
1.459062E+1	1.562500E+1
1.461462E+1	0.000000E+0
1.463862E+1	-1.562500E+1
1.466262E+1	-1.562500E+1
1.468662E+1	-3.125000E+1
1.471062E+1	1.562500E+1
1.473462E+1	1.562500E+1
1.475862E+1	0.000000E+0
1.478262E+1	3.125000E+1
1.480662E+1	1.562500E+1
1.483062E+1	0.000000E+0
1.485462E+1	0.000000E+0
1.487862E+1	-1.562500E+1
1.490262E+1	0.000000E+0
1.492662E+1	0.000000E+0
1.495062E+1	0.000000E+0
1.497462E+1	-1.562500E+1
1.499862E+1	1.562500E+1
1.502262E+1	1.562500E+1
1.504662E+1	1.562500E+1
1.507062E+1	0.000000E+0
1.509462E+1	0.000000E+0
1.511862E+1	-1.562500E+1
1.514262E+1	-1.562500E+1
1.516662E+1	0.000000E+0
1.519062E+1	-3.125000E+1
1.521462E+1	-1.562500E+1
1.523862E+1	1.562500E+1
1.526262E+1	0.000000E+0
1.528662E+1	-1.562500E+1
1.531062E+1	1.562500E+1
1.533462E+1	3.125000E+1
1.535862E+1	0.000000E+0
1.538262E+1	1.562500E+1
1.540662E+1	0.000000E+0
1.543062E+1	1.562500E+1
1.545462E+1	-3.125000E+1
1.547862E+1	1.562500E+1
1.550262E+1	-3.125000E+1
1.552662E+1	0.000000E+0
1.555062E+1	1.562500E+1
1.557462E+1	1.562500E+1
1.559862E+1	1.562500E+1
1.562262E+1	1.562500E+1
1.564662E+1	1.562500E+1
1.567062E+1	0.000000E+0
1.569462E+1	3.125000E+1
1.571862E+1	0.000000E+0
1.574262E+1	1.562500E+1
1.576662E+1	-3.125000E+1
1.579062E+1	0.000000E+0
1.581462E+1	0.000000E+0
1.583862E+1	-3.125000E+1
1.586262E+1	-3.125000E+1
1.588662E+1	-1.562500E+1
1.591062E+1	0.000000E+0
1.593462E+1	-1.562500E+1
1.595862E+1	1.562500E+1
1.598262E+1	-1.562500E+1
1.600662E+1	1.562500E+1
1.603062E+1	-1.562500E+1
1.605462E+1	1.562500E+1
1.607862E+1	-1.562500E+1
1.610262E+1	1.562500E+1
1.612662E+1	0.000000E+0
1.615062E+1	1.562500E+1
1.617462E+1	1.562500E+1
1.619862E+1	0.000000E+0
1.622262E+1	-4.687500E+1
1.624662E+1	1.562500E+1
1.627062E+1	-1.562500E+1
1.629462E+1	1.562500E+1
1.631862E+1	3.125000E+1
1.634262E+1	0.000000E+0
1.636662E+1	0.000000E+0
1.639062E+1	0.000000E+0
1.641462E+1	0.000000E+0
1.643862E+1	1.562500E+1
1.646262E+1	-1.562500E+1
1.648662E+1	0.000000E+0
1.651062E+1	-1.562500E+1
1.653462E+1	1.562500E+1
1.655862E+1	0.000000E+0
1.658262E+1	1.562500E+1
1.660662E+1	1.562500E+1
1.663062E+1	-1.562500E+1
1.665462E+1	-1.562500E+1
1.667862E+1	0.000000E+0
1.670262E+1	1.562500E+1
1.672662E+1	1.562500E+1
1.675062E+1	-1.562500E+1
1.677462E+1	1.562500E+1
1.679862E+1	0.000000E+0
1.682262E+1	0.000000E+0
1.684662E+1	-1.562500E+1
1.687062E+1	-1.562500E+1
1.689462E+1	3.125000E+1
1.691862E+1	1.562500E+1
1.694262E+1	0.000000E+0
1.696662E+1	3.125000E+1
1.699062E+1	1.562500E+1
1.701462E+1	1.562500E+1
1.703862E+1	-1.562500E+1
1.706262E+1	0.000000E+0
1.708662E+1	3.125000E+1
1.711062E+1	1.562500E+1
1.713462E+1	0.000000E+0
1.715862E+1	3.125000E+1
1.718262E+1	3.125000E+1
1.720662E+1	1.562500E+1
1.723062E+1	-1.562500E+1
1.725462E+1	3.125000E+1
1.727862E+1	3.125000E+1
1.730262E+1	1.562500E+1
1.732662E+1	-1.562500E+1
1.735062E+1	0.000000E+0
1.737462E+1	1.562500E+1
1.739862E+1	-1.562500E+1
1.742262E+1	-3.125000E+1
1.744662E+1	1.562500E+1
1.747062E+1	1.562500E+1
1.749462E+1	1.562500E+1
1.751862E+1	0.000000E+0
1.754262E+1	1.562500E+1
1.756662E+1	0.000000E+0
1.759062E+1	-1.562500E+1
1.761462E+1	4.687500E+1
1.763862E+1	0.000000E+0
1.766262E+1	1.562500E+1
1.768662E+1	0.000000E+0
1.771062E+1	0.000000E+0
1.773462E+1	1.562500E+1
1.775862E+1	1.562500E+1
1.778262E+1	0.000000E+0
1.780662E+1	0.000000E+0
1.783062E+1	0.000000E+0
1.785462E+1	-1.562500E+1
1.787862E+1	4.687500E+1
1.790262E+1	-1.562500E+1
1.792662E+1	1.562500E+1
1.795062E+1	0.000000E+0
1.797462E+1	1.562500E+1
1.799862E+1	-1.562500E+1
1.802262E+1	0.000000E+0
1.804662E+1	4.687500E+1
1.807062E+1	-1.562500E+1
1.809462E+1	-1.562500E+1
1.811862E+1	3.125000E+1
1.814262E+1	1.562500E+1
1.816662E+1	0.000000E+0
1.819062E+1	0.000000E+0
1.821462E+1	3.125000E+1
1.823862E+1	0.000000E+0
1.826262E+1	1.562500E+1
1.828662E+1	0.000000E+0
1.831062E+1	1.562500E+1
1.833462E+1	-1.562500E+1
1.835862E+1	0.000000E+0
1.838262E+1	-1.562500E+1
1.840662E+1	0.000000E+0
1.843062E+1	1.562500E+1
1.845462E+1	-1.562500E+1
1.847862E+1	-1.562500E+1
1.850262E+1	-1.562500E+1
1.852662E+1	3.125000E+1
1.855062E+1	0.000000E+0
1.857462E+1	-1.562500E+1
1.859862E+1	1.562500E+1
1.862262E+1	0.000000E+0
1.864662E+1	0.000000E+0
1.867062E+1	0.000000E+0
1.869462E+1	1.562500E+1
1.871862E+1	0.000000E+0
1.874262E+1	1.562500E+1
1.876662E+1	1.562500E+1
1.879062E+1	0.000000E+0
1.881462E+1	3.125000E+1
1.883862E+1	0.000000E+0
1.886262E+1	1.562500E+1
1.888662E+1	0.000000E+0
1.891062E+1	-1.562500E+1
1.893462E+1	1.562500E+1
1.895862E+1	-3.125000E+1
1.898262E+1	-1.562500E+1
1.900662E+1	1.562500E+1
1.903062E+1	3.125000E+1
1.905462E+1	1.562500E+1
1.907862E+1	-1.562500E+1
1.910262E+1	1.562500E+1
1.912662E+1	-1.562500E+1
1.915062E+1	-1.562500E+1
1.917462E+1	-1.562500E+1
1.919862E+1	-1.562500E+1
1.922262E+1	1.562500E+1
1.924662E+1	3.125000E+1
1.927062E+1	0.000000E+0
1.929462E+1	-1.562500E+1
1.931862E+1	1.562500E+1
1.934262E+1	-1.562500E+1
1.936662E+1	0.000000E+0
1.939062E+1	1.562500E+1
1.941462E+1	1.562500E+1
1.943862E+1	1.562500E+1
1.946262E+1	1.562500E+1
1.948662E+1	1.562500E+1
1.951062E+1	1.562500E+1
1.953462E+1	-1.562500E+1
1.955862E+1	-1.562500E+1
1.958262E+1	1.562500E+1
1.960662E+1	-1.562500E+1
1.963062E+1	-1.562500E+1
1.965462E+1	1.562500E+1
1.967862E+1	0.000000E+0
1.970262E+1	-1.562500E+1
1.972662E+1	-3.125000E+1
1.975062E+1	1.562500E+1
1.977462E+1	1.562500E+1
1.979862E+1	1.562500E+1
1.982262E+1	-1.562500E+1
1.984662E+1	3.125000E+1
1.987062E+1	1.562500E+1
1.989462E+1	-1.562500E+1
1.991862E+1	0.000000E+0
1.994262E+1	0.000000E+0
1.996662E+1	3.125000E+1
1.999062E+1	3.125000E+1
2.001462E+1	1.562500E+1
2.003862E+1	3.125000E+1
2.006262E+1	1.562500E+1
2.008662E+1	0.000000E+0
2.011062E+1	-1.562500E+1
2.013462E+1	-1.562500E+1
2.015862E+1	0.000000E+0
2.018262E+1	-1.562500E+1
2.020662E+1	1.562500E+1
2.023062E+1	1.562500E+1
2.025462E+1	3.125000E+1
2.027862E+1	-1.562500E+1
2.030262E+1	1.562500E+1
2.032662E+1	0.000000E+0
2.035062E+1	1.562500E+1
2.037462E+1	-1.562500E+1
2.039862E+1	1.562500E+1
2.042262E+1	0.000000E+0
2.044662E+1	1.562500E+1
2.047062E+1	1.562500E+1
2.049462E+1	0.000000E+0
2.051862E+1	0.000000E+0
2.054262E+1	1.562500E+1
2.056662E+1	1.562500E+1
2.059062E+1	-3.125000E+1
2.061462E+1	-1.562500E+1
2.063862E+1	0.000000E+0
2.066262E+1	1.562500E+1
2.068662E+1	-1.562500E+1
2.071062E+1	-1.562500E+1
2.073462E+1	1.562500E+1
2.075862E+1	1.562500E+1
2.078262E+1	0.000000E+0
2.080662E+1	0.000000E+0
2.083062E+1	1.562500E+1
2.085462E+1	1.562500E+1
2.087862E+1	0.000000E+0
2.090262E+1	3.125000E+1
2.092662E+1	3.125000E+1
2.095062E+1	1.562500E+1
2.097462E+1	0.000000E+0
2.099862E+1	1.562500E+1
2.102262E+1	1.562500E+1
2.104662E+1	1.562500E+1
2.107062E+1	-1.562500E+1
2.109462E+1	-1.562500E+1
2.111862E+1	1.562500E+1
2.114262E+1	1.562500E+1
2.116662E+1	1.562500E+1
2.119062E+1	0.000000E+0
2.121462E+1	1.562500E+1
2.123862E+1	1.562500E+1
2.126262E+1	1.562500E+1
2.128662E+1	0.000000E+0
2.131062E+1	-1.562500E+1
2.133462E+1	1.562500E+1
2.135862E+1	0.000000E+0
2.138262E+1	0.000000E+0
2.140662E+1	0.000000E+0
2.143062E+1	0.000000E+0
2.145462E+1	0.000000E+0
2.147862E+1	-1.562500E+1
2.150262E+1	1.562500E+1
2.152662E+1	1.562500E+1
2.155062E+1	0.000000E+0
2.157462E+1	0.000000E+0
2.159862E+1	0.000000E+0
2.162262E+1	0.000000E+0
2.164662E+1	-1.562500E+1
2.167062E+1	-1.562500E+1
2.169462E+1	3.125000E+1
2.171862E+1	-1.562500E+1
2.174262E+1	0.000000E+0
2.176662E+1	1.562500E+1
2.179062E+1	1.562500E+1
2.181462E+1	1.562500E+1
2.183862E+1	1.562500E+1
2.186262E+1	-1.562500E+1
2.188662E+1	0.000000E+0
2.191062E+1	0.000000E+0
2.193462E+1	0.000000E+0
2.195862E+1	1.562500E+1
2.198262E+1	0.000000E+0
2.200662E+1	1.562500E+1
2.203062E+1	-1.562500E+1
2.205462E+1	1.562500E+1
2.207862E+1	-1.562500E+1
2.210262E+1	-1.562500E+1
2.212662E+1	0.000000E+0
2.215062E+1	1.562500E+1
2.217462E+1	3.125000E+1
2.219862E+1	0.000000E+0
2.222262E+1	0.000000E+0
2.224662E+1	-1.562500E+1
2.227062E+1	1.562500E+1
2.229462E+1	3.125000E+1
2.231862E+1	0.000000E+0
2.234262E+1	-1.562500E+1
2.236662E+1	-1.562500E+1
2.239062E+1	1.562500E+1
2.241462E+1	1.562500E+1
2.243862E+1	-1.562500E+1
2.246262E+1	3.125000E+1
2.248662E+1	1.562500E+1
2.251062E+1	-3.125000E+1
2.253462E+1	1.562500E+1
2.255862E+1	1.562500E+1
2.258262E+1	3.125000E+1
2.260662E+1	1.562500E+1
2.263062E+1	1.562500E+1
2.265462E+1	3.125000E+1
2.267862E+1	0.000000E+0
2.270262E+1	0.000000E+0
2.272662E+1	-1.562500E+1
2.275062E+1	0.000000E+0
2.277462E+1	1.562500E+1
2.279862E+1	1.562500E+1
2.282262E+1	1.562500E+1
2.284662E+1	1.562500E+1
2.287062E+1	3.125000E+1
2.289462E+1	-1.562500E+1
2.291862E+1	1.562500E+1
2.294262E+1	-1.562500E+1
2.296662E+1	0.000000E+0
2.299062E+1	0.000000E+0
2.301462E+1	1.562500E+1
2.303862E+1	-1.562500E+1
2.306262E+1	1.562500E+1
2.308662E+1	0.000000E+0
2.311062E+1	3.125000E+1
2.313462E+1	-1.562500E+1
2.315862E+1	-1.562500E+1
2.318262E+1	1.562500E+1
2.320662E+1	-1.562500E+1
2.323062E+1	1.562500E+1
2.325462E+1	0.000000E+0
2.327862E+1	-1.562500E+1
2.330262E+1	1.562500E+1
2.332662E+1	-1.562500E+1
2.335062E+1	0.000000E+0
2.337462E+1	0.000000E+0
2.339862E+1	-1.562500E+1
2.342262E+1	3.125000E+1
2.344662E+1	4.687500E+1
2.347062E+1	-1.562500E+1
2.349462E+1	3.125000E+1
2.351862E+1	-1.562500E+1
2.354262E+1	0.000000E+0
2.356662E+1	-1.562500E+1
2.359062E+1	0.000000E+0
2.361462E+1	1.562500E+1
2.363862E+1	0.000000E+0
2.366262E+1	0.000000E+0
2.368662E+1	3.125000E+1
2.371062E+1	0.000000E+0
2.373462E+1	-1.562500E+1
2.375862E+1	1.562500E+1
2.378262E+1	1.562500E+1
2.380662E+1	1.562500E+1
2.383062E+1	0.000000E+0
2.385462E+1	0.000000E+0
2.387862E+1	1.562500E+1
2.390262E+1	0.000000E+0
2.392662E+1	1.562500E+1
2.395062E+1	0.000000E+0
2.397462E+1	1.562500E+1
2.399862E+1	0.000000E+0
2.402262E+1	1.562500E+1
2.404662E+1	-1.562500E+1
2.407062E+1	1.562500E+1
2.409462E+1	1.562500E+1
2.411862E+1	1.562500E+1
2.414262E+1	1.562500E+1
2.416662E+1	0.000000E+0
2.419062E+1	3.125000E+1
2.421462E+1	1.562500E+1
2.423862E+1	0.000000E+0
2.426262E+1	-1.562500E+1
2.428662E+1	0.000000E+0
2.431062E+1	1.562500E+1
2.433462E+1	-1.562500E+1
2.435862E+1	-1.562500E+1
2.438262E+1	1.562500E+1
2.440662E+1	1.562500E+1
2.443062E+1	1.562500E+1
2.445462E+1	1.562500E+1
2.447862E+1	0.000000E+0
2.450262E+1	1.562500E+1
2.452662E+1	-1.562500E+1
2.455062E+1	-1.562500E+1
2.457462E+1	1.562500E+1
2.459862E+1	3.125000E+1
2.462262E+1	0.000000E+0
2.464662E+1	0.000000E+0
2.467062E+1	0.000000E+0
2.469462E+1	1.562500E+1
2.471862E+1	1.562500E+1
2.474262E+1	-1.562500E+1
2.476662E+1	0.000000E+0
2.479062E+1	3.125000E+1
2.481462E+1	-1.562500E+1
2.483862E+1	0.000000E+0
2.486262E+1	-1.562500E+1
2.488662E+1	0.000000E+0
2.491062E+1	-1.562500E+1
2.493462E+1	1.562500E+1
2.495862E+1	-1.562500E+1
2.498262E+1	0.000000E+0
2.500662E+1	-1.562500E+1
2.503062E+1	0.000000E+0
2.505462E+1	-1.562500E+1
2.507862E+1	-1.562500E+1
2.510262E+1	1.562500E+1
2.512662E+1	1.562500E+1
2.515062E+1	-1.562500E+1
2.517462E+1	0.000000E+0
2.519862E+1	0.000000E+0
2.522262E+1	1.562500E+1
2.524662E+1	-1.562500E+1
2.527062E+1	0.000000E+0
2.529462E+1	-3.125000E+1
2.531862E+1	1.562500E+1
2.534262E+1	1.562500E+1
2.536662E+1	1.562500E+1
2.539062E+1	1.562500E+1
2.541462E+1	1.562500E+1
2.543862E+1	0.000000E+0
2.546262E+1	1.562500E+1
2.548662E+1	1.562500E+1
2.551062E+1	1.562500E+1
2.553462E+1	-1.562500E+1
2.555862E+1	1.562500E+1
2.558262E+1	-3.125000E+1
2.560662E+1	3.125000E+1
2.563062E+1	0.000000E+0
2.565462E+1	1.562500E+1
2.567862E+1	1.562500E+1
2.570262E+1	-3.125000E+1
2.572662E+1	1.562500E+1
2.575062E+1	1.562500E+1
2.577462E+1	0.000000E+0
2.579862E+1	0.000000E+0
2.582262E+1	0.000000E+0
2.584662E+1	0.000000E+0
2.587062E+1	1.562500E+1
2.589462E+1	1.562500E+1
2.591862E+1	3.125000E+1
2.594262E+1	-1.562500E+1
2.596662E+1	-1.562500E+1
2.599062E+1	3.125000E+1
2.601462E+1	1.562500E+1
2.603862E+1	1.562500E+1
2.606262E+1	1.562500E+1
2.608662E+1	0.000000E+0
2.611062E+1	4.687500E+1
2.613462E+1	1.562500E+1
2.615862E+1	1.562500E+1
2.618262E+1	0.000000E+0
2.620662E+1	1.562500E+1
2.623062E+1	1.562500E+1
2.625462E+1	-1.562500E+1
2.627862E+1	-1.562500E+1
2.630262E+1	0.000000E+0
2.632662E+1	1.562500E+1
2.635062E+1	1.562500E+1
2.637462E+1	1.562500E+1
2.639862E+1	0.000000E+0
2.642262E+1	-1.562500E+1
2.644662E+1	0.000000E+0
2.647062E+1	-1.562500E+1
2.649462E+1	0.000000E+0
2.651862E+1	3.125000E+1
2.654262E+1	1.562500E+1
2.656662E+1	3.125000E+1
2.659062E+1	-1.562500E+1
2.661462E+1	1.562500E+1
2.663862E+1	0.000000E+0
2.666262E+1	-1.562500E+1
2.668662E+1	-1.562500E+1
2.671062E+1	-1.562500E+1
2.673462E+1	0.000000E+0
2.675862E+1	1.562500E+1
2.678262E+1	1.562500E+1
2.680662E+1	1.562500E+1
2.683062E+1	0.000000E+0
2.685462E+1	1.562500E+1
2.687862E+1	3.125000E+1
2.690262E+1	0.000000E+0
2.692662E+1	1.562500E+1
2.695062E+1	-1.562500E+1
2.697462E+1	0.000000E+0
2.699862E+1	0.000000E+0
2.702262E+1	-1.562500E+1
2.704662E+1	0.000000E+0
2.707062E+1	3.125000E+1
2.709462E+1	3.125000E+1
2.711862E+1	-3.125000E+1
2.714262E+1	1.562500E+1
2.716662E+1	-1.562500E+1
2.719062E+1	1.562500E+1
2.721462E+1	0.000000E+0
2.723862E+1	0.000000E+0
2.726262E+1	-1.562500E+1
2.728662E+1	1.562500E+1
2.731062E+1	0.000000E+0
2.733462E+1	0.000000E+0
2.735862E+1	0.000000E+0
2.738262E+1	-1.562500E+1
2.740662E+1	-1.562500E+1
2.743062E+1	0.000000E+0
2.745462E+1	1.562500E+1
2.747862E+1	0.000000E+0
2.750262E+1	0.000000E+0
2.752662E+1	3.125000E+1
2.755062E+1	0.000000E+0
2.757462E+1	1.562500E+1
2.759862E+1	-1.562500E+1
2.762262E+1	0.000000E+0
2.764662E+1	0.000000E+0
2.767062E+1	0.000000E+0
2.769462E+1	-1.562500E+1
2.771862E+1	0.000000E+0
2.774262E+1	0.000000E+0
2.776662E+1	-1.562500E+1
2.779062E+1	0.000000E+0
2.781462E+1	1.562500E+1
2.783862E+1	1.562500E+1
2.786262E+1	0.000000E+0
2.788662E+1	1.562500E+1
2.791062E+1	1.562500E+1
2.793462E+1	3.125000E+1
2.795862E+1	1.562500E+1
2.798262E+1	1.562500E+1
2.800662E+1	-1.562500E+1
2.803062E+1	3.125000E+1
2.805462E+1	0.000000E+0
2.807862E+1	-3.125000E+1
2.810262E+1	1.562500E+1
2.812662E+1	0.000000E+0
2.815062E+1	-1.562500E+1
2.817462E+1	-1.562500E+1
2.819862E+1	0.000000E+0
2.822262E+1	1.562500E+1
2.824662E+1	1.562500E+1
2.827062E+1	0.000000E+0
2.829462E+1	1.562500E+1
2.831862E+1	1.562500E+1
2.834262E+1	-1.562500E+1
2.836662E+1	-1.562500E+1
2.839062E+1	0.000000E+0
2.841462E+1	0.000000E+0
2.843862E+1	-1.562500E+1
2.846262E+1	-1.562500E+1
2.848662E+1	3.125000E+1
2.851062E+1	0.000000E+0
2.853462E+1	1.562500E+1
2.855862E+1	-1.562500E+1
2.858262E+1	3.125000E+1
2.860662E+1	3.125000E+1
2.863062E+1	1.562500E+1
2.865462E+1	1.562500E+1
2.867862E+1	1.562500E+1
2.870262E+1	1.562500E+1
2.872662E+1	1.562500E+1
2.875062E+1	0.000000E+0
2.877462E+1	0.000000E+0
2.879862E+1	3.125000E+1
2.882262E+1	0.000000E+0
2.884662E+1	-1.562500E+1
2.887062E+1	0.000000E+0
2.889462E+1	0.000000E+0
2.891862E+1	1.562500E+1
2.894262E+1	0.000000E+0
2.896662E+1	0.000000E+0
2.899062E+1	0.000000E+0
2.901462E+1	0.000000E+0
2.903862E+1	0.000000E+0
2.906262E+1	3.125000E+1
2.908662E+1	-3.125000E+1
2.911062E+1	0.000000E+0
2.913462E+1	-1.562500E+1
2.915862E+1	0.000000E+0
2.918262E+1	-1.562500E+1
2.920662E+1	1.562500E+1
2.923062E+1	-1.562500E+1
2.925462E+1	3.125000E+1
2.927862E+1	-1.562500E+1
2.930262E+1	1.562500E+1
2.932662E+1	-3.125000E+1
2.935062E+1	1.562500E+1
2.937462E+1	3.125000E+1
2.939862E+1	1.562500E+1
2.942262E+1	-1.562500E+1
2.944662E+1	1.562500E+1
2.947062E+1	-3.125000E+1
2.949462E+1	1.562500E+1
2.951862E+1	0.000000E+0
2.954262E+1	0.000000E+0
2.956662E+1	1.562500E+1
2.959062E+1	-1.562500E+1
2.961462E+1	-1.562500E+1
2.963862E+1	1.562500E+1
2.966262E+1	1.562500E+1
2.968662E+1	0.000000E+0
2.971062E+1	0.000000E+0
2.973462E+1	0.000000E+0
2.975862E+1	1.562500E+1
2.978262E+1	0.000000E+0
2.980662E+1	0.000000E+0
2.983062E+1	-1.562500E+1
2.985462E+1	1.562500E+1
2.987862E+1	0.000000E+0
2.990262E+1	0.000000E+0
2.992662E+1	1.562500E+1
2.995062E+1	-1.562500E+1
2.997462E+1	1.562500E+1
2.999862E+1	1.562500E+1
3.002262E+1	1.562500E+1
3.004662E+1	-1.562500E+1
3.007062E+1	1.562500E+1
3.009462E+1	-1.562500E+1
3.011862E+1	-1.562500E+1
3.014262E+1	1.562500E+1
3.016662E+1	3.125000E+1
3.019062E+1	0.000000E+0
3.021462E+1	1.562500E+1
3.023862E+1	-1.562500E+1
3.026262E+1	3.125000E+1
3.028662E+1	1.562500E+1
3.031062E+1	3.125000E+1
3.033462E+1	0.000000E+0
3.035862E+1	1.562500E+1
3.038262E+1	0.000000E+0
3.040662E+1	0.000000E+0
3.043062E+1	0.000000E+0
