Record Length,2.500000e+03,,  -0.000025000000,  30.40000,
Sample Interval,2.000000e-08,,  -0.000024980000,  28.80000,
Trigger Point,1.250000000000e+03,,  -0.000024960000,  29.60000,
,,,  -0.000024940000,  30.40000,
,,,  -0.000024920000,  28.80000,
,,,  -0.000024900000,  28.80000,
Source,CH2,,  -0.000024880000,  28.80000,
Vertical Units,V,,  -0.000024860000,  29.60000,
Vertical Scale,2.000000e+01,,  -0.000024840000,  28.80000,
Vertical Offset,-4.000000e+01,,  -0.000024820000,  28.80000,
Horizontal Units,s,,  -0.000024800000,  28.80000,
Horizontal Scale,5.000000e-06,,  -0.000024780000,  28.00000,
Pt Fmt,Y,,  -0.000024760000,  28.80000,
Yzero,0.000000e+00,,  -0.000024740000,  28.80000,
Probe Atten,1.000000e+01,,  -0.000024720000,  28.00000,
Model Number,TDS2022B,,  -0.000024700000,  29.60000,
Serial Number,C040283,,  -0.000024680000,  28.00000,
Firmware Version,FV:v22.16,,  -0.000024660000,  29.60000,
,,,-00.000024640000,  28.80000,
,,,-00.000024620000,  29.60000,
,,,-00.000024600000,  28.80000,
,,,-00.000024580000,  28.80000,
,,,-00.000024560000,  28.80000,
,,,-00.000024540000,  28.80000,
,,,-00.000024520000,  28.80000,
,,,-00.000024500000,  28.80000,
,,,-00.000024480000,  28.80000,
,,,-00.000024460000,  28.80000,
,,,-00.000024440000,  30.40000,
,,,-00.000024420000,  28.80000,
,,,-00.000024400000,  28.80000,
,,,-00.000024380000,  29.60000,
,,,-00.000024360000,  28.80000,
,,,-00.000024340000,  29.60000,
,,,-00.000024320000,  28.80000,
,,,-00.000024300000,  28.80000,
,,,-00.000024280000,  28.80000,
,,,-00.000024260000,  29.60000,
,,,-00.000024240000,  29.60000,
,,,-00.000024220000,  28.00000,
,,,-00.000024200000,  29.60000,
,,,-00.000024180000,  29.60000,
,,,-00.000024160000,  28.80000,
,,,-00.000024140000,  29.60000,
,,,-00.000024120000,  29.60000,
,,,-00.000024100000,  29.60000,
,,,-00.000024080000,  28.80000,
,,,-00.000024060000,  28.80000,
,,,-00.000024040000,  29.60000,
,,,-00.000024020000,  28.80000,
,,,-00.000024000000,  28.80000,
,,,-00.000023980000,  29.60000,
,,,-00.000023960000,  28.00000,
,,,-00.000023940000,  28.80000,
,,,-00.000023920000,  27.20000,
,,,-00.000023900000,  28.80000,
,,,-00.000023880000,  29.60000,
,,,-00.000023860000,  28.80000,
,,,-00.000023840000,  29.60000,
,,,-00.000023820000,  29.60000,
,,,-00.000023800000,  28.80000,
,,,-00.000023780000,  28.80000,
,,,-00.000023760000,  29.60000,
,,,-00.000023740000,  28.80000,
,,,-00.000023720000,  29.60000,
,,,-00.000023700000,  28.80000,
,,,-00.000023680000,  28.80000,
,,,-00.000023660000,  29.60000,
,,,-00.000023640000,  28.00000,
,,,-00.000023620000,  30.40000,
,,,-00.000023600000,  28.80000,
,,,-00.000023580000,  28.80000,
,,,-00.000023560000,  28.80000,
,,,-00.000023540000,  29.60000,
,,,-00.000023520000,  29.60000,
,,,-00.000023500000,  28.80000,
,,,-00.000023480000,  28.80000,
,,,-00.000023460000,  28.80000,
,,,-00.000023440000,  28.80000,
,,,-00.000023420000,  28.00000,
,,,-00.000023400000,  28.80000,
,,,-00.000023380000,  28.80000,
,,,-00.000023360000,  28.80000,
,,,-00.000023340000,  28.80000,
,,,-00.000023320000,  29.60000,
,,,-00.000023300000,  29.60000,
,,,-00.000023280000,  30.40000,
,,,-00.000023260000,  28.80000,
,,,-00.000023240000,  28.80000,
,,,-00.000023220000,  28.00000,
,,,-00.000023200000,  28.80000,
,,,-00.000023180000,  29.60000,
,,,-00.000023160000,  29.60000,
,,,-00.000023140000,  28.00000,
,,,-00.000023120000,  29.60000,
,,,-00.000023100000,  28.00000,
,,,-00.000023080000,  28.00000,
,,,-00.000023060000,  29.60000,
