Record Length,2.500000e+03,,  -0.000025000000,  24.00000,
Sample Interval,2.000000e-08,,  -0.000024980000,  24.80000,
Trigger Point,1.250000000000e+03,,  -0.000024960000,  24.80000,
,,,  -0.000024940000,  26.40000,
,,,  -0.000024920000,  25.60000,
,,,  -0.000024900000,  25.60000,
Source,CH2,,  -0.000024880000,  25.60000,
Vertical Units,V,,  -0.000024860000,  25.60000,
Vertical Scale,2.000000e+01,,  -0.000024840000,  25.60000,
Vertical Offset,-4.000000e+01,,  -0.000024820000,  25.60000,
Horizontal Units,s,,  -0.000024800000,  24.00000,
Horizontal Scale,5.000000e-06,,  -0.000024780000,  26.40000,
Pt Fmt,Y,,  -0.000024760000,  24.80000,
Yzero,0.000000e+00,,  -0.000024740000,  25.60000,
Probe Atten,1.000000e+01,,  -0.000024720000,  25.60000,
Model Number,TDS2022B,,  -0.000024700000,  25.60000,
Serial Number,C040283,,  -0.000024680000,  27.20000,
Firmware Version,FV:v22.16,,  -0.000024660000,  25.60000,
,,,-00.000024640000,  26.40000,
,,,-00.000024620000,  25.60000,
,,,-00.000024600000,  25.60000,
,,,-00.000024580000,  25.60000,
,,,-00.000024560000,  24.80000,
,,,-00.000024540000,  25.60000,
,,,-00.000024520000,  24.80000,
,,,-00.000024500000,  26.40000,
,,,-00.000024480000,  25.60000,
,,,-00.000024460000,  25.60000,
,,,-00.000024440000,  25.60000,
,,,-00.000024420000,  24.00000,
,,,-00.000024400000,  24.80000,
,,,-00.000024380000,  24.80000,
,,,-00.000024360000,  25.60000,
,,,-00.000024340000,  26.40000,
,,,-00.000024320000,  25.60000,
,,,-00.000024300000,  24.80000,
,,,-00.000024280000,  24.80000,
,,,-00.000024260000,  25.60000,
,,,-00.000024240000,  25.60000,
,,,-00.000024220000,  24.80000,
,,,-00.000024200000,  25.60000,
,,,-00.000024180000,  24.80000,
,,,-00.000024160000,  24.80000,
,,,-00.000024140000,  24.80000,
,,,-00.000024120000,  25.60000,
,,,-00.000024100000,  25.60000,
,,,-00.000024080000,  26.40000,
,,,-00.000024060000,  26.40000,
,,,-00.000024040000,  24.80000,
,,,-00.000024020000,  26.40000,
,,,-00.000024000000,  26.40000,
