Record Length,2.500000e+03,,  -0.000025000000,  13.20000,
Sample Interval,2.000000e-08,,  -0.000024980000,  13.20000,
Trigger Point,1.250000000000e+03,,  -0.000024960000,  12.80000,
,,,  -0.000024940000,  12.40000,
,,,  -0.000024920000,  13.20000,
,,,  -0.000024900000,  12.80000,
Source,CH2,,  -0.000024880000,  13.20000,
Vertical Units,V,,  -0.000024860000,  12.80000,
Vertical Scale,1.000000e+01,,  -0.000024840000,  13.60000,
Vertical Offset,-2.000000e+01,,  -0.000024820000,  13.60000,
Horizontal Units,s,,  -0.000024800000,  13.60000,
Horizontal Scale,5.000000e-06,,  -0.000024780000,  13.60000,
Pt Fmt,Y,,  -0.000024760000,  13.20000,
Yzero,0.000000e+00,,  -0.000024740000,  12.80000,
Probe Atten,1.000000e+01,,  -0.000024720000,  13.20000,
Model Number,TDS2022B,,  -0.000024700000,  12.80000,
Serial Number,C040283,,  -0.000024680000,  13.60000,
Firmware Version,FV:v22.16,,  -0.000024660000,  12.80000,
,,,-00.000024640000,  12.80000,
,,,-00.000024620000,  12.80000,
,,,-00.000024600000,  13.20000,
,,,-00.000024580000,  13.20000,
,,,-00.000024560000,  13.20000,
,,,-00.000024540000,  13.20000,
,,,-00.000024520000,  13.20000,
,,,-00.000024500000,  12.80000,
,,,-00.000024480000,  13.20000,
,,,-00.000024460000,  13.20000,
,,,-00.000024440000,  13.60000,
,,,-00.000024420000,  13.20000,
,,,-00.000024400000,  13.20000,
,,,-00.000024380000,  13.60000,
,,,-00.000024360000,  12.40000,
,,,-00.000024340000,  13.60000,
,,,-00.000024320000,  13.60000,
,,,-00.000024300000,  13.20000,
,,,-00.000024280000,  13.60000,
,,,-00.000024260000,  13.20000,
,,,-00.000024240000,  13.20000,
,,,-00.000024220000,  13.20000,
,,,-00.000024200000,  13.20000,
,,,-00.000024180000,  12.80000,
,,,-00.000024160000,  13.20000,
,,,-00.000024140000,  13.60000,
,,,-00.000024120000,  13.20000,
,,,-00.000024100000,  12.40000,
,,,-00.000024080000,  13.20000,
,,,-00.000024060000,  14.00000,
,,,-00.000024040000,  14.00000,
,,,-00.000024020000,  13.20000,
,,,-00.000024000000,  13.20000,
,,,-00.000023980000,  12.80000,
,,,-00.000023960000,  13.20000,
,,,-00.000023940000,  13.20000,
,,,-00.000023920000,  13.20000,
,,,-00.000023900000,  13.20000,
,,,-00.000023880000,  13.20000,
,,,-00.000023860000,  13.20000,
,,,-00.000023840000,  13.60000,
,,,-00.000023820000,  13.60000,
,,,-00.000023800000,  13.60000,
,,,-00.000023780000,  12.80000,
,,,-00.000023760000,  13.60000,
,,,-00.000023740000,  13.20000,
,,,-00.000023720000,  14.00000,
,,,-00.000023700000,  13.20000,
,,,-00.000023680000,  13.20000,
,,,-00.000023660000,  13.60000,
,,,-00.000023640000,  12.80000,
,,,-00.000023620000,  12.80000,
,,,-00.000023600000,  13.20000,
,,,-00.000023580000,  13.20000,
,,,-00.000023560000,  13.60000,
,,,-00.000023540000,  12.80000,
,,,-00.000023520000,  13.20000,
,,,-00.000023500000,  13.60000,
,,,-00.000023480000,  13.20000,
,,,-00.000023460000,  12.80000,
,,,-00.000023440000,  13.20000,
,,,-00.000023420000,  13.20000,
,,,-00.000023400000,  13.20000,
,,,-00.000023380000,  12.80000,
,,,-00.000023360000,  13.60000,
,,,-00.000023340000,  12.80000,
,,,-00.000023320000,  13.60000,
,,,-00.000023300000,  12.80000,
,,,-00.000023280000,  12.80000,
,,,-00.000023260000,  13.60000,
,,,-00.000023240000,  13.20000,
,,,-00.000023220000,  13.60000,
,,,-00.000023200000,  13.20000,
,,,-00.000023180000,  13.60000,
,,,-00.000023160000,  13.60000,
,,,-00.000023140000,  13.20000,
,,,-00.000023120000,  13.20000,
,,,-00.000023100000,  13.20000,
,,,-00.000023080000,  13.20000,
,,,-00.000023060000,  13.60000,
,,,-00.000023040000,  13.20000,
,,,-00.000023020000,  13.60000,
,,,-00.000023000000,  13.20000,
,,,-00.000022980000,  12.80000,
,,,-00.000022960000,  12.80000,
,,,-00.000022940000,  13.20000,
,,,-00.000022920000,  13.20000,
,,,-00.000022900000,  13.60000,
,,,-00.000022880000,  12.80000,
,,,-00.000022860000,  12.80000,
,,,-00.000022840000,  13.60000,
,,,-00.000022820000,  13.60000,
,,,-00.000022800000,  13.60000,
,,,-00.000022780000,  12.80000,
,,,-00.000022760000,  12.80000,
,,,-00.000022740000,  13.60000,
,,,-00.000022720000,  13.20000,
,,,-00.000022700000,  13.20000,
,,,-00.000022680000,  12.80000,
,,,-00.000022660000,  13.20000,
,,,-00.000022640000,  13.60000,
,,,-00.000022620000,  12.80000,
,,,-00.000022600000,  13.20000,
,,,-00.000022580000,  12.80000,
,,,-00.000022560000,  13.20000,
,,,-00.000022540000,  12.80000,
,,,-00.000022520000,  13.20000,
,,,-00.000022500000,  13.60000,
,,,-00.000022480000,  13.20000,
,,,-00.000022460000,  14.00000,
,,,-00.000022440000,  13.20000,
,,,-00.000022420000,  13.20000,
,,,-00.000022400000,  13.20000,
,,,-00.000022380000,  12.00000,
,,,-00.000022360000,  12.80000,
,,,-00.000022340000,  13.20000,
,,,-00.000022320000,  13.60000,
,,,-00.000022300000,  13.20000,
,,,-00.000022280000,  13.20000,
,,,-00.000022260000,  13.20000,
,,,-00.000022240000,  13.20000,
,,,-00.000022220000,  13.60000,
,,,-00.000022200000,  12.80000,
,,,-00.000022180000,  13.20000,
,,,-00.000022160000,  13.20000,
,,,-00.000022140000,  13.20000,
,,,-00.000022120000,  12.80000,
,,,-00.000022100000,  12.40000,
,,,-00.000022080000,  13.60000,
,,,-00.000022060000,  13.60000,
,,,-00.000022040000,  13.20000,
,,,-00.000022020000,  13.60000,
,,,-00.000022000000,  12.80000,
,,,-00.000021980000,  13.20000,
,,,-00.000021960000,  13.60000,
,,,-00.000021940000,  13.20000,
,,,-00.000021920000,  12.40000,
,,,-00.000021900000,  12.80000,
,,,-00.000021880000,  13.60000,
,,,-00.000021860000,  13.60000,
,,,-00.000021840000,  13.20000,
,,,-00.000021820000,  12.80000,
,,,-00.000021800000,  13.20000,
,,,-00.000021780000,  13.60000,
